customer_id,helpful_votes,marketplace,product_category,product_id,product_parent,product_title,review_body,review_date,review_headline,review_id,star_rating,total_votes,verified_purchase,vine
46619972,1,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,"Worked great for about 6 months, then simply would no longer turn on.",8/15/2015,Doesn't work for long!,R1LU6MAM378SEH,2,1,Y,N
40539300,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Great quality.,8/15/2015,Five Stars,R25JPULLFQ7YPQ,5,0,Y,N
35244470,0,US,Beauty,B008O1V33A,569841544,professional lightweight hair dryer,Love it! Just did not get any papers to register/warrantee on this product.,8/15/2015,Five Stars,R19FEVT1FQGVEA,5,0,Y,N
514930,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,excelente!!!!,8/15/2015,Five Stars,REZY6JGJ99RDZ,5,0,Y,N
37383618,0,US,Beauty,B007ROD3O2,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Good.,8/15/2015,Good.,RTKNIPZHVDFQW,4,0,Y,N
43680081,2,US,Beauty,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Loved!!! My hair is dry in less than 5 minutes. The best.,8/15/2015,Five Stars,R4RV6DTH4PTJA,5,2,Y,N
6214018,0,US,Beauty,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,"Not as strong as the older built unit with same stock #, name, and specs.",8/14/2015,Three Stars,R29JDZDNRBCLAS,3,0,Y,N
41464179,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,GOOD !!!!,8/14/2015,Five Stars,R3M90DCSHBOWIQ,5,0,Y,N
41174487,0,US,Beauty,B007ROD3AG,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",professional grade in my home!!,8/14/2015,Five Stars,R2RH9KLFJQKLUB,5,0,Y,N
14112660,0,US,Beauty,B008O1V33A,569841544,professional lightweight hair dryer,Great hair dryer for the price!,8/14/2015,Excellent buy at this price point!,R339QLE6WNVRB7,5,0,Y,N
16065367,1,US,Beauty,B0009XH6V4,670161917,andis micro turbo hair dryer,Light and powerful.  Great for travel.  Dries your hair quickly.,8/13/2015,Light and powerful,R1EXTDLM1DGFS,5,1,Y,N
22512379,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Love this dryer!!!! Hair dries quicker and is so convenient to travel with!,8/13/2015,Great blow dryer!!,R3680KPSRU144J,5,0,Y,N
48330087,0,US,Beauty,B00QNC39TI,828468145,mhd professional salon grade 1875w low noise ionic ceramic ac infrared heat hair dryer plus one concentrator and one diffuser black color,Got this for my mom. It is a bit heavier than she'd like but overall she loves it!,8/13/2015,Bit heavier than desired but overall great,R273B5V02ATC55,5,0,Y,N
11477479,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Great...exactly what I expected,8/13/2015,Five Stars,R2ZEP7M26ULTB,5,0,Y,N
50899258,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Quiet, excellent drying, doesn't get dangerously hot.",8/13/2015,Perfect heat settings and easy to hold.,R3GZRC0SV9KEUG,5,0,Y,N
13180082,1,US,Beauty,B0009XH6W8,568981338,andis hangup 1600w hair dryer with cord hanger,Nice little unit but it will fry your body parts if you're not careful.  Very powerful.,8/12/2015,Be careful!,R2BX3EK1PH98LB,4,1,Y,N
43192392,7,US,Beauty,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Was a great dryer. Loved it. However it burned out within 2 months.,8/12/2015,Disappointed,R1B0RWNKK0FP61,1,27,Y,N
24372929,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Great,8/12/2015,Four Stars,R3UIE5LA6NLA3D,4,0,Y,N
29727847,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Love this! GREAT Power, adjustable speeds, works awesome!",8/11/2015,AWESOME!,R3CUR1CL71HWTB,5,0,Y,N
2124900,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,excelente,8/11/2015,Five Stars,R2TR30HBEZLJUS,5,0,Y,N
26548510,0,US,Beauty,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,Love it!!,8/11/2015,Four Stars,R2UAKL912JZ63U,4,1,Y,N
46490286,0,US,Beauty,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,Best cheap hair dryer ever,8/11/2015,Five Stars,RGMCGHXV7A8RY,5,0,Y,N
20400588,0,US,Beauty,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Love this blow dryer!,8/11/2015,Five Stars,R2HWIG82MLBIXZ,5,0,Y,N
34806811,0,US,Beauty,B000S8JB36,276205451,"herstyler pro-fusion dryer 鈥?negative ion technology, far infrared heat, ergonomic design 鈥?best hair dryer 鈥?professional quality",Works very good for the price but WOW it is very heavy and takes time to get use to,8/11/2015,Four Stars,R1JKXNK0RN1EIL,4,0,Y,N
52787174,0,US,Beauty,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,perfect dryer,8/11/2015,Five Stars,RI8MLX2UIJEZU,5,0,Y,N
18956257,0,US,Beauty,B000S8JB36,276205451,"herstyler pro-fusion dryer 鈥?negative ion technology, far infrared heat, ergonomic design 鈥?best hair dryer 鈥?professional quality",Great blow dry . shiny hair and fast blow dry,8/11/2015,Five Stars,R1KFKEPWJJBO7V,5,0,Y,N
20105752,0,US,Beauty,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),"Awesome dryer, I have been looking for something like this for quite sometime!",8/11/2015,One hot dryer!,R1E6O5NPDOELVG,5,0,Y,N
17058425,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,"Sleek, comfortable to hold, works great. So happy that I purchased this item.",8/11/2015,comfortable to hold,R2W7CLG17TURB9,5,0,Y,N
48030632,0,US,Beauty,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,"Great, lightweight, use every day for past year almost & love it!! Best price too!",8/11/2015,Great!!,R13ZUH6W7GNTTI,5,0,Y,N
3805005,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Cheap and comfortable, defenetly worth it",8/11/2015,Five Stars,R1IMDHNZGXYY4D,5,0,Y,N
9872018,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,It stopped working today after working wonderfully for a few months :(,8/11/2015,Two Stars,R39QJB50NMGU41,2,0,Y,N
12006442,0,US,Beauty,B002NGMEVW,16483457,conair pro hair dryer,"my wife love it, its not heavi and powerfull",8/11/2015,Four Stars,R2ET1A8LOF7J56,4,0,Y,N
14490933,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",I mean it works well. I just wish they'd label this as PINK AND BROWN.,8/10/2015,Its PINK AND BROWN,R1QDB4DKGTCLQG,4,0,Y,N
15316844,0,US,Beauty,B0009PL4D8,959834931,turbo power twinturbo 2800 coldmatic hair dryer 314,"Excellent product, and dries my long thick hair very fast.",8/10/2015,Five Stars,RWBMUZGYJ803Q,5,0,Y,N
27978418,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Works excellent. Light weight also which I like very much.,8/10/2015,Five Stars,R2TX0BE5LNN8S0,5,0,Y,N
6711275,0,US,Beauty,B0009XH6VO,223051644,andis hangup 1600w wall mount hair dryer,Very good,8/10/2015,Five Stars,R32LLHBVBFUQY4,5,0,Y,N
16187795,0,US,Beauty,B000X300MC,122140779,"jerdon wall mount hair dryer with 2-speed and heat settings, 1600-watts",It gets the job done!,8/10/2015,Five Stars,R31M7EJT4TMHFX,5,0,Y,N
27971558,0,US,Beauty,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,Small light and powerful.  I love this hair dryer.,8/10/2015,I love this hair dryer,R3VJX4N2SLG0CP,5,0,Y,N
50995125,0,US,Beauty,B00JXQ06X8,619941271,bed head curls in check 1875 watt diffuser hair dryer,"Dries my fine curly hair quickly. Good price, too.",8/10/2015,Works as advertised,R2FPQ92K24UNVX,4,0,Y,N
495120,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,Excelente,8/10/2015,Five Stars,RXXG1R9SUIMM4,5,0,Y,N
42275461,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Awesome,8/10/2015,Awesome,R228TJT2VMBC0Z,5,0,Y,N
3223246,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Worked in Middle East,8/9/2015,Five Stars,R2SJEJIV95IZ76,5,0,Y,N
16231536,0,US,Beauty,B0009XH6VO,223051644,andis hangup 1600w wall mount hair dryer,Love these,8/9/2015,Five Stars,R3H3TMOI1A270W,5,0,Y,N
51177255,0,US,Beauty,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Used once - recently cut hair - Sure to use it again after hot weather ends.,8/9/2015,,R2TW4FSXQ60M75,5,0,Y,N
8146182,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,I like the hair dryer,8/9/2015,Five Stars,R14TJUOG8P90JC,5,0,Y,N
32219687,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,Too Heavy.,8/8/2015,One Star,R34L4H8TBEA35M,1,0,Y,N
50861722,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,"Dryer was delivered on time.  It is powerful, dries my short hair in 2 minutes and isn't heavy.  Love it.",8/8/2015,Love it.,R1F6HULQSTFSXG,5,0,Y,N
42816201,0,US,Beauty,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,very nice,8/8/2015,Five Stars,R1U5TN3CQMA3E8,5,0,Y,N
10171023,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Excelent,8/7/2015,Five Stars,RUBTJESA3UCTU,5,0,Y,N
30402964,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,"works great, no need to purchase a hairdryer with a price tag higher than this...",8/7/2015,Five Stars,R3LW4NAUWYYNIP,5,0,Y,N
11821084,1,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,"It will seriously dim the lights in your house, but man can it dry hair!",8/7/2015,My wife loves it (I did good on this one),R1WN126DEQYYLR,5,1,Y,N
14462822,0,US,Beauty,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,Nice dryer and very handy wall mount.,8/7/2015,Space Saver,RCUH18UPT3NHT,4,0,Y,N
14013997,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Bought this for my girlfriend. She loves it!,8/7/2015,Girlfriend loves it,R274LQW0A4KKZC,5,0,Y,N
11760071,0,US,Beauty,B0009PL4D8,959834931,turbo power twinturbo 2800 coldmatic hair dryer 314,"Dryer works very well for ,me!",8/7/2015,Five Stars,R33YP325NJVHWS,5,0,Y,N
20056549,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Best light weight powerful hair dryer i have ever owned.,8/7/2015,Five Stars,R1QLQ9JRRUYP0J,5,0,Y,N
34319883,0,US,Beauty,B001MXWZFM,16483457,conair pro hair dryer,"This is a sturdy, powerful hair dryer.  My stylist recommended it and it DOES NOT disappoint!!",8/7/2015,Five Stars,RVYH880PISCFX,5,0,Y,N
20190143,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",It works pretty good for the money...,8/6/2015,Four Stars,R297HO7F8OZVKB,4,0,Y,N
15022918,0,US,Beauty,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,Terrible blowdryer. Scary to use as it sparks.,8/6/2015,Do not like,R1H5BN2QB8URQ2,1,0,Y,N
10736164,0,US,Beauty,B007O385QC,376749538,sunbeam hd3004-005 tourmaline 1875 watt folding hair dryer with retractable cord,Birthday present for the wife after she used one at a hotel. Drys in half the time and stores easily.,8/6/2015,Drys in half the time and stores easily.,RNKPXMWS82AIJ,5,0,Y,N
40449683,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,"Works good for me, no problems and I use it damn near everyday",8/6/2015,Five Stars,RNO9CB1IB1VGA,5,0,Y,N
25836757,0,US,Beauty,B00QNC39TI,828468145,mhd professional salon grade 1875w low noise ionic ceramic ac infrared heat hair dryer plus one concentrator and one diffuser black color,"Does the job,but not what I expected.",8/6/2015,"Does the job, but not what I expected.",R2MGPOIDUBYGBC,3,2,Y,N
47373764,0,US,Beauty,B000S8JB36,276205451,"herstyler pro-fusion dryer 鈥?negative ion technology, far infrared heat, ergonomic design 鈥?best hair dryer 鈥?professional quality",My girls say this works great.  Much better than their old one.  Dries hair fast!,8/5/2015,Works great!,R2D2YRBA94G74R,5,0,Y,N
52834776,0,US,Beauty,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,Love the product. Very fast shipping.,8/5/2015,Smooth transaction !,R9OQMTBNC4XR4,5,0,Y,N
10917734,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Good functionality but Too heavy!,8/5/2015,Three Stars,R5N4EI6XUX63D,3,0,Y,N
16965859,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,Love this dryer! I noticed a big difference after using just once. Hair felt healthier!,8/5/2015,great!,R1EIZUJJGL3STY,5,0,Y,N
36762460,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Perfect & light weight.,8/5/2015,Five Stars,R3L0T66LS9NS3X,5,0,Y,N
149807,0,US,Beauty,B00JQIAUDY,888313825,"andis 500-watt professional bonnet hair dryer, black (80610)",The cap is very small and tight. I had to take it off after 10 mins.,8/5/2015,Two Stars,R3PODKLE0DWDG0,2,0,Y,N
12674514,0,US,Beauty,B001L0EDGK,453645026,turbo power 1500 hair dryer,Excellent product! Excellent customer service.,8/4/2015,Excellent!,R5M41B4NGVZ96,5,0,Y,N
41885600,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Problems using with uk adaptor,8/4/2015,One Star,R3PO0SKI0RF5SI,1,0,Y,N
28928247,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Good,8/4/2015,Five Stars,R3TZQJONM70W7J,5,0,Y,N
1425116,1,US,Beauty,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,The hose and bonnet  does not  stay connected  . It needs to have  way to lock it in place.,8/4/2015,The hose and bonnet does not stay connected. It ...,R2B10M2L754QIH,3,1,Y,N
25422881,0,US,Beauty,B000GWF57U,453645026,turbo power turbo 1500 professional hair dryer,It was ordered for a friend whose wife runs a beauty shop and he says it working fine,8/4/2015,Four Stars,R3364OLBI1U03B,4,0,Y,N
2428191,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",I love the price,8/3/2015,Five Stars,R3VH0WTWHPPZ2J,5,0,Y,N
8221207,0,US,Beauty,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,like it,8/3/2015,Four Stars,RRCQF0VCYZ6N8,4,0,Y,N
18957572,0,US,Beauty,B00MEBKQ8E,646149518,"panasonic hair dryer nano care, vivid pink, 1 ounce",Very good for the hair and face.,8/3/2015,Five Stars,R3MX75FC2CGHOC,5,0,Y,N
169268,0,US,Beauty,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Excellent,8/3/2015,Five Stars,R1OZX9WYQ940RV,5,0,Y,N
20588063,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,I use this on my dog after I give her a bath. Great,8/2/2015,Five Stars,R3MBDE37ZV1AED,5,0,Y,N
4694010,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408","excellent product, what I asked was what got me",8/2/2015,Five Stars,R250NTBVUH60R2,5,0,Y,N
37065669,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Great hair dryer. It is less noisy that my other hair dryer. Beautiful finish!!!,8/2/2015,Five Stars,R1CI3NQMNHZAT2,5,0,Y,N
197907,0,US,Beauty,B00MEBKQ8E,646149518,"panasonic hair dryer nano care, vivid pink, 1 ounce",really good to use,8/2/2015,Five Stars,RNWY6AZEHFT13,5,0,Y,N
20077436,0,US,Beauty,B0015YFTTC,983445543,oster professional wall hair dryer 76932-710,Fine product wish I had one years ago.,8/1/2015,Tickled,R33RHXXUGMFYV2,5,0,Y,N
40239051,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",This item is pink and it is not clearly advertised as such.,8/1/2015,One Star,R2OIU8MPEGMFNJ,1,1,Y,N
6203072,0,US,Beauty,B00092M2XW,196041133,hot tools professional 1600 watt super quiet turbo lightweight hair dryer,I've had this blow dryer for a year or so and I love it. I haven't had to replace it,8/1/2015,AWESOME,RS9MIKBKH3WUQ,5,0,Y,N
14531495,0,US,Beauty,B000G666EW,179801564,"proversa micro turbo dual voltage portable hair dryer with 2-speed and heat settings, 1600-watts",I like it.,8/1/2015,Like,RAJQ4GKZOYYEQ,4,0,Y,N
46036675,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",great buy,8/1/2015,Five Stars,R18I571BHZ0PKC,5,0,Y,N
19535084,0,US,Beauty,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,I love it for its practicality and efficiency.  It is quiet all right.,7/31/2015,Andis 1600W Quiet Hair Dryer,R2CAX6ZHMTAV5J,5,0,Y,N
41000193,0,US,Beauty,B003L0LWYY,531585937,bed head hot head 1875w hair dryer for massive shine,Does what it's supposed to.,7/31/2015,It blows.,R39F41AISO57V5,5,1,Y,N
44416025,0,US,Beauty,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Shipment was received in short time.<br />Hair dryers are easy to installed,7/31/2015,Hair dryers are easy to installed,R6MQUHIX779DH,5,0,Y,N
294489,0,US,Beauty,B0054Y2Q4K,352847602,"babyliss pro babfv2 volare ferrari designed professional luxury mid sized hair dryer, 2000 watts, black",Love this product.,7/31/2015,Four Stars,REK900IFX1FG2,4,0,Y,N
49231011,0,US,Beauty,B0015YFTTC,983445543,oster professional wall hair dryer 76932-710,Exactly what I expected,7/31/2015,Five Stars,R5B41OB4OJMF8,5,0,Y,N
13114124,1,US,Beauty,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",Blows hot air around<br />But now we really want it<br />Hope it doesn't melt,7/30/2015,Haiku Review,R2P2C53T8NF0Q9,4,2,Y,N
2862310,0,US,Beauty,B009ZPMPGI,711329162,conair 1875 watt ionic conditioning cord-keeper folding handle hair dryer,Cord retract is a bitch to work.  Have to screw with it to get it to take it all in.,7/30/2015,Cord retract is a bitch to work. Have to ...,R7JLRGMZSWYGP,4,1,Y,N
36457264,0,US,Beauty,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,"so easy to install, so sturdy. I love it!",7/30/2015,Five Stars,R30R3L8EGPB814,5,0,Y,N
45669713,0,US,Beauty,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,"Dries my hair in no time, a really great investment! love it!",7/30/2015,a really great investment! love it,R1O0QU8UN5TJV1,5,0,Y,N
25255662,0,US,Beauty,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,"Great dryer,  works extremely well,,,,  love the automatic rewind.... works great, just follow the directions.....Very satisfied with this dryer.",7/30/2015,"Great dryer, works extremely well",R3868LTIZC2VPH,5,0,Y,N
18945767,0,US,Beauty,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Too bulky.,7/30/2015,Three Stars,R1J8QY7PLHBYP9,3,0,Y,N
41813920,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Great for the price! Strong and powerful!,7/30/2015,Five Stars,R1FUL0DH8LD3B2,5,0,Y,N
27507909,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",works great.......light enough to be comfortable.,7/29/2015,Five Stars,R1BSH8GGV2CRUT,5,0,Y,N
45734769,0,US,Beauty,B007ROD3O2,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Working excellence.,7/29/2015,Five Stars,RSM8IIZNXLMJ4,5,0,Y,N
34155437,0,US,Beauty,B001MXWZFM,16483457,conair pro hair dryer,Excellent!,7/29/2015,Five Stars,R1SO3XDID39EBP,5,0,Y,N
48268659,0,US,Beauty,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,"Arrived right on time, performs very well, is quieter than expected and is compact for traveling",7/29/2015,Great little hair dryer,R1KSZNT9HY67RT,4,0,Y,N
12854643,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,No problems with it. Works for me!,7/28/2015,Good hair dryer,R2XKM7FGYWZBCO,5,0,Y,N
14213609,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Awesome Power, Just A Little Heavy!!",7/28/2015,Four Stars,R8AFLAH1UKGZ7,4,0,Y,N
44778982,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,"Compact, easy to travel with.  Puts out plenty of air.  Works very well.",7/28/2015,easy to travel with,R52S6O439TN6C,5,0,Y,N
14051074,0,US,Beauty,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,Low setting is to strong and to fast also the dryer is too heavy,7/28/2015,Three Stars,R5HAET8ZNP32Z,3,0,Y,N
203881,1,US,Beauty,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,Not as powerful as some.this size.  Easy to mount to wall.  It does have a bright night light.,7/28/2015,Easy to mount to wall,R1JRLMAKBTCLN5,3,1,Y,N
6537493,0,US,Beauty,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Thank you,7/28/2015,Five Stars,R12UVW371KNY2E,5,0,Y,N
11074148,0,US,Beauty,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",Just a really nice hair dryer for the money.,7/28/2015,Five Stars,RE8NDA7SZ400N,5,0,Y,N
38907746,0,US,Beauty,B0009XH6V4,670161917,andis micro turbo hair dryer,Used one in a hotel and replaced my huge home dryer.,7/28/2015,Nice unit but not very quiet.,R2Y9Y4MC5IY1UC,5,0,Y,N
14055901,0,US,Beauty,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Does a great job and meets all my expectations for heat and air.,7/28/2015,Five Stars,RNFO36T5M7UJU,5,0,Y,N
24810211,0,US,Beauty,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Doesn't retract. Very cheaply made. I returned the prodcut.,7/28/2015,horrible,RAQ54PZPP1FS8,1,0,Y,N
14426496,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,"Excellent product. Worked as advertised, powerful and light.",7/28/2015,"Excellent product. Worked as advertised, powerful and light.",RYO914LZ95OT5,5,0,Y,N
9416342,0,US,Beauty,B00092M2XW,196041133,hot tools professional 1600 watt super quiet turbo lightweight hair dryer,"Comb breaks easily, a little hard to old without touching all the buttons.",7/28/2015,Not good for kinky natural hair,R15BAAXCAM7VBC,1,0,Y,N
15543642,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,"I've had this for a couple years. It's been very good. The cord is a little short. Otherwise, no complaints.",7/28/2015,Good dryer,RLSGF7Y78Y4FC,5,0,Y,N
5178556,0,US,Beauty,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",No issues whatsoever!!<br /><br />Completely satisfied with this product!!,7/28/2015,BestBUY,R10L0MKDYMTB,5,0,Y,N
13270080,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Ended up being a little TOO powerful.,7/27/2015,Blow me away!,R2SXKPGHMLPZDD,3,0,Y,N
48377905,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Love it. It is very powerful hair dryer. I like it because it also folds up & takes less space,7/27/2015,Love it!!,R1KYRPJ23OCRDV,5,0,Y,N
32843599,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,had difficulty with switches due to reduced mobility of my hands. no problem with any other features,7/27/2015,Two Stars,R1IYH8CLA3P4DN,2,0,Y,N
4923140,0,US,Beauty,B00BB8ZIW0,253917972,remington silk ceramic professional hair dryer,Way better quality than I expected for the price! Love it!!,7/27/2015,Five Stars,R3BMI3FSRW0XYI,5,0,Y,N
12324610,0,US,Beauty,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,It's ok.,7/27/2015,Three Stars,R19GQSK9BI9WZ7,3,0,Y,N
38519175,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Good quality!,7/27/2015,Five Stars,R3C7THUQGFP7MS,5,0,Y,N
13879015,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Works great!,7/27/2015,Five Stars,RLEKWGUC5Y1AW,5,0,Y,N
1967093,0,US,Beauty,B007ROD3AG,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Great stand. Movable.Good performance for the price I paid. Not as hot as salon dryers.,7/27/2015,Salon dryer,R2GD56KGWSY7FB,4,0,Y,N
17490727,0,US,Beauty,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Perfect!,7/27/2015,Five Stars,R3NYFF8JP2UEWJ,5,0,Y,N
17222205,0,US,Beauty,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Love this blow dryer,7/27/2015,Co air blow dryer,R2W8NBUN2KKP5R,5,0,Y,N
14563933,1,US,Beauty,B003VZS9NG,726227850,"ovente seductive ceramic ionic tourmaline hair dryer, silky black",works well.  Just as good as a $200.00 unit,7/27/2015,Just as good as a $200,R17NI3LSCEBVV3,5,1,Y,N
253017,0,US,Beauty,B007ROD3AG,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",good,7/27/2015,Five Stars,R38LP8HT6ERSZR,5,0,Y,N
6319058,0,US,Beauty,B006BNFXHU,591023894,mangroomer 1680xl-6 professional ionic hair dryer for men,Good product and quite!,7/27/2015,Four Stars,R27LTTRQJ3BV6F,4,0,Y,N
10579749,0,US,Beauty,B00O0WRO08,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",Great,7/26/2015,Love the retractable cord.,RPHHNURKYXVOE,5,0,Y,N
