customer_id,marketplace,product_category,product_id,product_parent,product_title,review_body,review_date,review_headline,review_id,verified_purchase,star_rating,total_votes,helpful_votes,vine
37402261,US,Baby,B00LCYTJ8W,277493012,munchkin latch lightweight pacifier,"These pacifiers are great. A one piece design, for less germs. Unisex colors, these are silicone and last a long time. These are for newborns and up. The nipple is small, so I would think not for infants past four months in age. Designed by dentists, and mothers, this design fits under the nose and air holes keeps the pacifier from forming hickies on the skin. Great design.",9/16/2014,Munchkin pacifiers,R20B6Q9RPWESG5,N,5,0,0,Y
50930668,US,Baby,B00LCYTJ8W,277493012,munchkin latch lightweight pacifier,"There are few things infants are more particular about than their binkies. Whether they閳ユ獟l take one at all and, if so, what kind they like. It閳ユ獨 a different answer for every baby.<br /><br />These Munchkin models are lightweight and look well-designed for newborns up to about three or four months of age. They閳ユ獧e small and specially designed to allow them to get a good, comforting suck going, without blocking their nose. They also don閳ユ獩 have a handle, because they閳ユ獧e designed for infants too young to grasp on their own. I閳ユ獫e found that if a parent puts their finger into the top of the nipple hole (from the opposite side), while the baby sucks, that can help encourage acceptance of a new paci in the very young. These are the perfect size for an adult pinky to slip into.<br /><br />They are listed as BPA-free on the packaging and can be washed in the dishwasher, which is very handy for sterilizing.<br /><br />As to whether YOUR newborn will love this particular style, it閳ユ獨 really hit or miss. With our (colicky) son we literally bought one of every pacifier from three different superstores and he wouldn閳ユ獩 take any of them. (Trust me, we would have given anything to find SOMETHING that soothed that kid.) Another child loved only the flat-ended types. (These Munchkin models have the longer, skinny nipples.) Some only like those green models most hospitals give out. Many infants also prefer a certain thickness or type of plastic and for the record, these are very squishy, thin silicone.<br /><br />As a mom, I閳ユ獟l note that if you find one your baby finds comforting, buy a bunch so you閳ユ獟l always have one handy.",9/15/2014,Best Binky is One That Suits Your Baby,R2ORI051HPFOLA,N,4,2,2,Y
40581989,US,Baby,B00LCYTJ8W,277493012,munchkin latch lightweight pacifier,"I performed baby sitting duty with my newest grandchild this evening. I must say that this is a clever idea.......to actually create a pacifier for an infant's sweet and tiny little mouth. She latched onto this immediately and was very comfortable. The pacifier didn't obstruct her nose and before much time passed she fell asleep. When she woke up for her feeding she took to her bottle and was rocked in a cradle for a bit with the pacifier securely placed in her mouth.<br />I personally love the compact design and the quality materials used in this item. It doesn't have a funky rubbery smell and is easy to both clean and air dry. Great idea to put an infant at ease......a baby will take to this and isn't likely to drop this  as easily as a traditional nipple that is heavy, large, and cumbersome.",9/14/2014,The Perfect Newborn Pacifier,R3VB7NVLCSFD50,N,5,5,4,Y
43657539,US,Baby,B00LCYTJ8W,277493012,munchkin latch lightweight pacifier,These are great. The one-piece design makes them easy to clean. My great-nephew is six months and they are still big enough and sturdy enough for him. He went for them right away and really likes them.,9/14/2014,Nice pacifiers,R2PCVYBXFWCNIP,N,5,0,0,Y
36329881,US,Baby,B00LCYTJ8W,277493012,munchkin latch lightweight pacifier,"2 basic yet well made pacifiers for six bucks. Plus's are the natural shaped nipple that maximizes comfort, they have a lightweight latch that stays in the mouth, a heart shaped shield that fits the baby's face and stays clear of the nose and a once piece pacifier that helps keep germs out.  They are BPA free and made of silicone. Comes in orange and green. Easy to clean and Good for 0 months plus and has a natural shape.",9/14/2014,Good Basic Pacifiers,R31ESWZ42TNH0I,N,4,0,0,Y
35087971,US,Baby,B003LVXSQ8,717616351,ecopiggy rounded natural pacifier (1pk),"We bought this pacifier as well as the Natursutten pacifiers. Our son definitely prefers this pacifier and won't even taken the Natursutten. As some other reviewers have noted, the nipple on the Ecopiggy is on the larger side and is larger than the Natursutten. Maybe which pacifier your baby prefers depends on whether he or she is breastfeeding and the size of the mom's nipples. The rubber is very similar between the two brands. Some reviewers complain about the smell of rubber pacifiers, but I didn't find either of them to have strong smells at all.",9/4/2014,Natursutten versus Ecopiggy,R12X2FWV884EYT,N,5,15,15,N
18364219,US,Baby,B00EHKHVKG,925732558,wubbanub infant pacifier - owl,"We love our Wubbies! I originally got the elephant and the giraffe as baby gifts when my son was first born. We have since added the cat, dragon, and owl to our collection and have them stationed around the house and in the diaper bag. My son likes all the animals, but the Owl is by far his favorite. He loves to look at Wubby's eyes and now that he's old enough to hold onto it, he carries it around everywhere. I feel like the Wubbanubs are a good way to start working on hand control and dexterity and my husband loves them because they are easier to catch than just the pacifier when they fall/get tossed. As for cleaning, we give our Wubbies a bath several times a week by putting the pacifier end in boiling water (we call it the Wubby watering hole). I've also washed all our Wubbies multiple times using a garment bag and they do really well (our giraffe popped a seam in the wash, but it was easy to sew back up). To rank all the Wubbanubs we have:<br />1.Owl: Our favorite Wubby. Before he could hold onto it, my son could hug it making it the easiest Wubby to carry around since I didn't have to hold it. The eyes are like magic, my son loves to look at the owl's eyes. Now that he's teething, he also likes to chew Wubby's feet and the edge of the pacifier. It has done great in the wash and will be a great little stuffed toy when we are done with the pacifier.<br />2.Giraffe: This was the first Wubbanub we got and I think it's great for little babies since it's light and thin. My son seems to like the contrasting colors and when he was just learning to grasp things, the giraffe was easiest because it has the two horns a thin neck and a tail to hang onto. It's also very cute and is our second favorite.<br />3. Dragon: The dragon has fun colors (red/blue/orange) and is chunky like the owl so it's easy for little ones to hang onto. The body is thick, but the wings are easy for little hands to grab. Not my son's favorite, but it's pretty cute.<br />4. Cat: Cute colors, and myson likes the kitties feet. It's nothing too exciting, we use it as the back-up most of the time.<br />5. Elephant: Also a chunkier Wubbanub. It hasn't been our favorite, but as my son gets older he's liking it more and more. When we first got it we rarely used it just because it was really big for a tiny baby. At three months old, my son is starting to pay more attention to the elephant's ears and can hang onto its body so we're using it more and more.",8/15/2014,"Great Pacifier, Cute Toy",R2BK466K2R9P7B,Y,5,11,10,N
43919625,US,Baby,B00BIFAER0,955350284,dr. brown's prevent classic pacifier,I would definitely recommend these my son really liked these pacifiers. I don't think most people understand difference between these and something from 99 cent store. The fact is that babies feel comfortable when eating or breast feeding and using a pacifier replicates that warmth and comfort. They cant move on their own or use toys so this provides comfort and entertainment. but the bigger issue is sucking creates pressure that can damage structure of babies mouth causing crocked teeth or cross bites. So these are worth the money and that is why after a certain age you have to stop toddler from pacifier habit when they can use other toys and objects for comfort. This pacifier helps prevent dental damage from pacifier over usage. Also it states 0-6 month so after that find another pacifier size or other toys that they will enjoy. hope this is helpful if so please click the helpful link at the bottom.,8/9/2014,READ BEFORE BUYING Worth the Money,R77FXC7HCLNN7,N,5,25,22,N
12196413,US,Baby,B00AHO43BG,667171015,fctry - baby pacifiers,None available.,7/2/2014,LIKELY A CHEAP KNOCKOFF OF THE REAL MUSTACHIFIER BRAND PACIFIER,R3AKWKLA234T81,N,1,19,17,N
30919402,US,Baby,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,"We actually got two wubbanub's as gifts and ended up purchasing another because they are so great! All wubbanub animals aren't equal. The turtle is great for when your little one is lying/sitting fairly still since it can lay flat on their chest.  We also have an elephant and a giraffe.  We have the elephant in the crib since you can make it 'stand' for when she lies onber side, makeing it the perfect height (upside down worked best when very small). The giraffe as you would imagine has a long skinny neck so it flops around more. Great for when they can wrap their arms or hands around it to hold it in, but bad when they move their head alot as it tends to get flung or stuck under their head.",6/24/2014,pick your animal wisely!,RJP79DSSZ9IWZ,Y,5,171,152,N
29112754,US,Baby,B000ROME3U,772280665,"gerber nuk newborn orthodontic pacifier latex size1, colors vary","I'm a new mom and I bought these because I heard that they are great for breastfeeding babies (avoiding nipple confusion, promoting good latching with the shape).  They've been wonderful! Can't beat the price, arrived well packaged, no &#34;funny plastic&#34; smell.  Loop is big enough that you can easily pick up one-handed (thank God) but not too big where it constantly hits things.  My 5 week old loves playing with the loop, working on her coordination.<br /><br />***No breastfeeding problems, baby loves them, mommy loves them.  5 stars for me!<br /><br />I don't know why everyone is so concerned with the colors.  It says colors may vary, pink and purple are colors too! I get that it's a gender-normative thing, but seriously who cares if your boy sucks a pink pacifier if he loves it, it costs less than $2 and doesn't cause breastfeeding issues? A good product is a good product.",4/12/2014,Get Past the Color Thing,R3F3OB2C9E1JLZ,Y,5,28,24,N
34736247,US,Baby,B00BRHSD5Y,129348876,"summer infant pacifier thermometer, teal/white","Very useful. I was unable to properly use it when my baby was a new born because the nipple was heavy, now that he is 3 months it works perfectly.",4/12/2014,handy.,R27WWSLUIUNMIF,Y,4,13,11,N
15405724,US,Baby,B008WHQE08,905342430,pullypalz - the interactive pacifier toy,"My 5 month old daughter likes to play with this.  I'd definitely buy it again, and will perhaps for a gift.  One suggestion:  it seems the pullies are just a tad short or tight.  For a young baby they aren't strong enough to hold the paci in their mouths, so it gets pulled out while driving, etc.<br /><br />But all in all, this is a great baby product.  She really uses the pullies and it does indeed exercise hand-eye, and cause-effect reactions.",2/14/2014,Fun product for babies!,RJ26KNUXOH68E,Y,4,13,11,N
43461924,US,Baby,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,"Of my four children this is my first that will actually take a pacifier. She loves the Soothie kind so I got this to help her keep it in her mouth. We've had it since she was a couple of weeks old, she is 2 months old now. It is great. It helps her keep it in her mouth and if it pops out she is able to maneuver the giraffe on her own to get it back into her mouth! She loves holding onto the giraffe too. We also got the cat one but it doesn't seem to work as well, I think because it is shorter. I am going to order another giraffe to have as a backup. Also, we had thrush and I needed to boil it. I used clothespins to clip it to the side of the pan so just the pacifier was in the water. It worked fine, just had to watch to make sure it didn't fall and start a fire. Under normal circumstances you don't need to boil pacifiers anyways so it's not an issue. Generally I just throw it into a laundry bag in the washer a couple of times a week.",1/22/2014,Love the giraffe,R3A8LP6TL6L6YW,N,5,31,24,N
19523728,US,Baby,B00AHO6SH8,667171015,fctry - baby pacifiers,"So, my grandson was complaining how nobody took him seriously, blah blah blah. I'm all like, &#34;Kid, yer 4 months old! Chill!&#34; And he's like, &#34;If I only had facial hair, people would listen to me!&#34;<br />So I got him this here thing.<br />Well, he was right. The Henryville Library now has a Jaxson Section. He spoke last night at the annual meeting of the Henryville Historical Society, and is considering running for mayor in 2016.<br />I highly recommend a mustache pacifier for every young boy.",1/20/2014,Cute little cowboy,R3MFB54Y2QS6XL,Y,5,38,36,N
36517980,US,Baby,B002909AK0,707645997,"nuby 2 pack ortho softflex pacifier, colors may vary","We used Nuk orthodontic solid piece silicone pacifiers until he outgrew them around 5-6 months. I loved that they were one piece (easier to clean), silicone, and orthodontic. I went on a pacifier hunt for several months until I finally found these! These are the almost-perfect replacements. All other pacifiers in our house have been tossed.<br /><br />Here's what we like:<br /> - The nipple has an orthodontic shape that my son doesn't spit out (which to me means it's a good fit). It also has a bit of give so the nipple can be sucked in a little harder if wanted; occasionally my son will play with that feature. I assume it simulates the flex of mom's nipple. Also, the narrow part of the nipple (between the lips/gums) is slightly textured. This also helps the pacifier stay in baby's mouth.<br /> - Although these pacifiers are not one solid piece, the silicone part is very wide and covers the whole mouth area. If you've ever used a pacifier where the mouthpiece connects directly to the plastic shield, you've likely seen just how nasty they can get at the connecting area- where you can't clean it!<br /> - The solid vertical 'bar' on the shield is great. It doesn't stick out so far that it gets knocked out, yet it's easy for my son to grab it to pull it out and put it back in. You can also use a pacifier holder there (like the BooginHead PaciGrip).<br /> - The mouth shield has just enough dip under the nose and curve to the cheeks to fit nicely without digging in anywhere. My son has big cheeks and some pacifiers dig in on the sides; this one doesn't.<br /><br />Ultimately any pacifier that stays in and can be thoroughly cleaned is a huge WIN! in my book. My son is 12 months and the 6+ months size is still great for him. It probably would've been a little too big right at the 6 month mark but babies grow fast.<br /><br />The negative reviews here are due to the colors may vary lack of color choice- not due to the pacifier itself. Yes I wish amazon let us choose- but sometimes you just don't have that option, and you as a consumer take a chance that you may not love the colors. Deal with it!! We've bought 5 packs over a couple of months and received: 3 red/blue, 1 green/teal, and 1 pink/purple. I'll likely save the pink/purple for a gift- or in case or pacifier emergency!",1/11/2014,Love these pacifiers!!,R1GC9YIKP4M9WT,Y,5,12,12,N
11349817,US,Baby,B001FGL9X0,812583172,wubbanub brown puppy pacifier,"I've listed WubbaNub pacifiers as must haves for many of my friends who are having babies. Let me tell you why...<br /><br />1) They don't roll when they are dropped (or thrown)<br />2) They are a much more recognizable and grab-able when you are digging in a diaper bag or retrieving it from where it was thrown in your car<br />3) They have the same pacifier as what we were given in the hospital<br />4) They come in a variety of animals so you can get one that matches your baby's personality<br />5) They last a long time<br />6) They are easier to find in the dark than a pacifier alone<br />7) Your baby will be able to hold this and put it in his/her own mouth much sooner than a pacifier alone<br />8) Your baby will enjoy being soothed by the pacifier, but also enjoy carrying it around like a lovie<br />9) They are easy to wash - either by hand with soap and water, or throw them in with your laundry<br />10) They are very affordable considering how long they last and the preference your baby will show towards it<br /><br />Babies are funny - they seem to have a preference for one pacifier over another. We tried offering several brands of pacifiers to the boys as we were given some as shower gifts. My boys (twins) refused them, and were only soothed by their Soothie pacifiers. However, every time we went out, if a pacifier was dropped, it was a scramble to locate it. One of ours ended up rolling under all of the pews at church and landed in front of the alter. That was embarrassing!<br /><br />We own the frog, turtle, brown puppy, and monkey. I initially purchased the frog and turtle around when my twins were 4 months and it hasn't been until recently that they've shown much wear. I think since my guys are teething now, they tend to chew and pull their pacifiers while biting them, causing the material the Soothie pacifiers are made of to tear. I always make sure to check the pacifiers for tears before giving them to my boys because I wouldn't want any part of the pacifier to break off and be swallowed.<br /><br />I have had to replace the pacifier on both the frog and the turtle recently (so about 12 months after purchase) but it was easy to do. I simply used my seam ripper to snip the threads holding the pacifier in the animals' mouths and hand sewed a new pacifier in. I do have sewing experience so this was easy for me to do. I used cotton wrapped poly thread for strength and durability and a very sharp needle. The Soothie pacifier was not difficult to sew through at all - I didn't even need a thimble.<br /><br />When you think about the fact that this is the pacifier your child will want over other pacifiers, that it will be a soothing thing to suck on AND be a soft thing to cuddle with, and that the life of this pacifier will probably be about 12 months, suddenly spending 12-20 on it doesn't seem so bad. Especially if you or a friends can sew a new pacifier into the mouth if ever needed.<br /><br />The only cons about this product is that I worry about germs getting trapped in the material. We inspect ours daily for grime and goo (and tears) and we wash them regularly. Also, as mentioned, we got to the point where the pacifiers were showing wear and tear and one of the pacifiers started ripping at the nipple. I am so glad I caught that before my child swallowed it on accident. This could happen with any pacifier though! Just make sure to wash regularly and always inspect the pacifier before giving it to your child.ifier to break off and be swallowed.<br /><br />I have had to replace the pacifier on both the frog and the turtle recently (so about 12 months after purchase) but it was easy to do. I simply used my seam ripper to snip the threads holding the pacifier in the animals' mouths and hand sewed a new pacifier in. I do have sewing experience so this was easy for me to do. I used cotton wrapped poly thread for strength and durability and a very sharp needle. The Soothie pacifier was not difficult to sew through at all - I didn't even need a thimble.<br /><br />When you think about the fact that this is the pacifier your child will want over other pacifiers, that it will be a soothing thing to suck on AND be a soft thing to cuddle with, and that the life of this pacifier will probably be about 12 months, suddenly spending 12-20 on it doesn't seem so bad. Especially if you or a friends can sew a new pacifier into the mouth if ever needed.<br /><br />The only cons about this product is that I worry about germs getting trapped in the material. We inspect ours daily for grime and goo (and tears) and we wash them regularly. Also, as mentioned, we got to the point where the pacifiers were showing wear and tear and one of the pacifiers started ripping at the nipple. I am so glad I caught that before my child swallowed it on accident. This could happen with any pacifier though! Just make sure to wash regularly and always inspect the pacifier before giving it to your child.",1/7/2014,Great pacifier + lovie,R3S09GDDZSK71J,Y,5,21,19,N
11349817,US,Baby,B0028IDXDS,450475749,wubbanub brown monkey pacifier,"I've listed WubbaNub pacifiers as must haves for many of my friends who are having babies. Let me tell you why...<br /><br />1) They don't roll when they are dropped (or thrown)<br />2) They are a much more recognizable and grab-able when you are digging in a diaper bag or retrieving it from where it was thrown in your car<br />3) They have the same pacifier as what we were given in the hospital<br />4) They come in a variety of animals so you can get one that matches your baby's personality<br />5) They last a long time<br />6) They are easier to find in the dark than a pacifier alone<br />7) Your baby will be able to hold this and put it in his/her own mouth much sooner than a pacifier alone<br />8) Your baby will enjoy being soothed by the pacifier, but also enjoy carrying it around like a lovie<br />9) They are easy to wash - either by hand with soap and water, or throw them in with your laundry<br />10) They are very affordable considering how long they last and the preference your baby will show towards it<br /><br />Babies are funny - they seem to have a preference for one pacifier over another. We tried offering several brands of pacifiers to the boys as we were given some as shower gifts. My boys (twins) refused them, and were only soothed by their Soothie pacifiers. However, every time we went out, if a pacifier was dropped, it was a scramble to locate it. One of ours ended up rolling under all of the pews at church and landed in front of the alter. That was embarrassing!<br /><br />We own the frog, turtle, brown puppy, and monkey. I initially purchased the frog and turtle around when my twins were 4 months and it hasn't been until recently that they've shown much wear. I think since my guys are teething now, they tend to chew and pull their pacifiers while biting them, causing the material the Soothie pacifiers are made of to tear. I always make sure to check the pacifiers for tears before giving them to my boys because I wouldn't want any part of the pacifier to break off and be swallowed.<br /><br />I have had to replace the pacifier on both the frog and the turtle recently (so about 12 months after purchase) but it was easy to do. I simply used my seam ripper to snip the threads holding the pacifier in the animals' mouths and hand sewed a new pacifier in. I do have sewing experience so this was easy for me to do. I used cotton wrapped poly thread for strength and durability and a very sharp needle. The Soothie pacifier was not difficult to sew through at all - I didn't even need a thimble.<br /><br />When you think about the fact that this is the pacifier your child will want over other pacifiers, that it will be a soothing thing to suck on AND be a soft thing to cuddle with, and that the life of this pacifier will probably be about 12 months, suddenly spending 12-20 on it doesn't seem so bad. Especially if you or a friends can sew a new pacifier into the mouth if ever needed.<br /><br />The only cons about this product is that I worry about germs getting trapped in the material. We inspect ours daily for grime and goo (and tears) and we wash them regularly. Also, as mentioned, we got to the point where the pacifiers were showing wear and tear and one of the pacifiers started ripping at the nipple. I am so glad I caught that before my child swallowed it on accident. This could happen with any pacifier though! Just make sure to wash regularly and always inspect the pacifier before giving it to your child.ifier to break off and be swallowed.<br /><br />I have had to replace the pacifier on both the frog and the turtle recently (so about 12 months after purchase) but it was easy to do. I simply used my seam ripper to snip the threads holding the pacifier in the animals' mouths and hand sewed a new pacifier in. I do have sewing experience so this was easy for me to do. I used cotton wrapped poly thread for strength and durability and a very sharp needle. The Soothie pacifier was not difficult to sew through at all - I didn't even need a thimble.<br /><br />When you think about the fact that this is the pacifier your child will want over other pacifiers, that it will be a soothing thing to suck on AND be a soft thing to cuddle with, and that the life of this pacifier will probably be about 12 months, suddenly spending 12-20 on it doesn't seem so bad. Especially if you or a friends can sew a new pacifier into the mouth if ever needed.<br /><br />The only cons about this product is that I worry about germs getting trapped in the material. We inspect ours daily for grime and goo (and tears) and we wash them regularly. Also, as mentioned, we got to the point where the pacifiers were showing wear and tear and one of the pacifiers started ripping at the nipple. I am so glad I caught that before my child swallowed it on accident. This could happen with any pacifier though! Just make sure to wash regularly and always inspect the pacifier before giving it to your child.",1/7/2014,Great pacifier + lovie,R2DLU0JZLED7MZ,Y,5,15,13,N
14901093,US,Baby,B000VG4608,179903806,3ct diamond pacifier (278 pave set diamonds),"It goes wonderfully with my leaded crystal placenta serving bowl.  However, little Ainslee Quinoa prefers platinum to white gold.  I do hope in the future they will consider upgrading their material.  But I suppose for only 17K you get what you pay for.",12/24/2013,Perfect!,R1MDE6GTJW3IP4,N,5,29,29,N
26157641,US,Baby,B000VG4608,179903806,3ct diamond pacifier (278 pave set diamonds),"My firstborn LOVED this pacifier! He loved it so much, that when I finally decided to wean him off it and take it away at the age of 17, he cried for three days nonstop. I had to cut the tip off and say binky boken to get him to realize it was over and done with. Though I solved that problem, my wife was none too pleased with my actions. What's the big deal?",12/22/2013,"Nice for the money, but be warned...",R3963DRKOR8H92,N,4,19,15,N
36561491,US,Baby,B0028IDXDS,450475749,wubbanub brown monkey pacifier,"Everyone should have these pacifiers!  They are perfect for babies who don't quite have a strong sucking grip and when they fall, they are easier to find (no rolling under the sofa!).  Throw in washing machine then rinse any soap residue off pacifier.  Very durable.  When my son was 1 year, I cut the paci off the mouth of the monkey and handed it to him when he went to bed...He started to put it in his mouth then realized the pacifier was gone then he just squeezed the monkey and laid down!  No more paci after that day and no issues!",12/6/2013,These are a must and they make a great gift!,ROFYFUTJ64M5,Y,5,39,35,N
13569182,US,Baby,B0081ZOV06,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count","My baby is now 17 months old, and has never liked this stage of the soothie. I tried switching him to this one when he was about 5 months old or so, and he plain refused to use this one. He preferred the softer stage for younger infants. I kept this one laying around, in case he decided to pick it up and use it when he became mobile, but it never became anything more than something to chew on when he started teething, so I took it away. He still prefers the softer soothie. I tried offering this one again recently, but he just decided it would be fun to bite it and pull it out from between his teeth, so I took it away again.",10/24/2013,Son does not like,R3CH7JIY4GXY4H,Y,3,10,7,N
30348218,US,Baby,B00DYOQNKU,334562668,"mam newborn start orthodontic pacifier, girl, 0+ months, 2-count","I got this as a shower gift from an friend and experienced mom of two. She said that it was the only paci that her two boys would take when they were newborns...that other paci's were too big/long and caused them to gag or wouldn't stay in their mouth.<br /><br />Boy was she right!!! I tried one of those green soothie paci's on my daughter and they popped right out of her mouth...she couldn't grip them at all. Then we tried playtex most like mother paci...way too long, hard to keep in the mouth and my daughter did't like the odd shape. First time moms- be ready try out several different paci's/teethers on your baby, every baby is different and will prefer different things. ;-)<br /><br />Mam works well, here are some pro's...<br /><br />-Baby loves it<br />-they are small and don't gag baby<br />-cute<br />-offer a variety of designs (even offer gender neutral)<br />-they come with a nice paci storage box.<br />-The shape is easy for my daughter to grip and put back in her mouth on her own (since around 4/5 months).<br /><br />We're already onto the next size now that she's 8 months and all is well.<br /><br />A five star product from baby's perspective, one star deduction (from Mom's perspective) for the following reasons...<br /><br />A few minor cons...<br /><br />#1 it doesn't have a blowhole in the front (like the playtex one) to squirt out water that accumulates from washing...which makes me worry about germs/hygiene<br /><br />#2 it is made from three pieces (nipple, face shield, and knob) which is a safety concern (it is recommended to buy only 1 piece constructed paci's (like the soothie) in case parts fail and come apart it could be a choking hazard<br /><br />#3 Not sure about quality of the painted on designs and plastic of the knob on the front...they scratch right off and look used after a few days of normal use...also once she started teething she would chew on the opposite side of the paci and could scratch that softer plastic too much with her teeth (it's too soft). Packaging states that it's all BPA-free.<br /><br />#4 Face shield was a bit too high on the top and used to hit the corners of her nose a little when she sucked...nothing too bothersome though.",10/3/2013,"It's Not Perfect, BUT Babies Love This Paci...",R3I4SUX3EM8D4Q,N,4,19,17,N
30149471,US,Baby,B004IOHN8Q,610554685,the first years 2 pack gumdrop infant pacifier,"This is just a head's up on this product...as the title implies, this is *NOT* the same GumDrop pacifier that you received in the hospital (if you received one)!  The official GumDrop is from Hawaii Medical - this pacifier looks almost identical but it differs in a number of ways ([...] including it is not as soft and pliable.",9/17/2013,NOT the same as given in hospital!,R3LCP9DT6WRO54,N,3,21,17,N
33691008,US,Baby,B00BTWEUOK,523549949,"mam feed & soothe bottle & pacifier gift set, unisex, 0+ months, 6-count","I exclusively breastfeed my 6 week old and we had been having huge problems between latch and gas/colic, my baby was miserable and would cry constantly.  As a last ditch effort I decided to try pumping, but my little one refused to take the medela bottles we had. I found this set at Walmart in white and figured it was worth a try since my son takes the MAM paci. He took the bottle instantly and I've loved them since. Here is my breakdown of pros and cons<br />PROS: - the vented bottle does help with gas, its like I have a whole new baby and we are getting to enjoy the smiles that we love to see! Note: he still has gas but there is a marked change in how he handles it grunts vs. Crying and screaming<br />- the nipple shape is easy for him to use and doesn't seem to bother him switching from the bottle to me when I want him to nurse.<br />-the sterilization feature is awesome! I didn't want to buy one of those bulky sterilizers and I'm busy enough as it is with my family and baby, so 3 minutes in the microwave and done!<br />- super easy to clean! These things come completely apart in 5 larger pieces, it takes no time to clean and I know I didn't miss anything<br />- they are easy to re-assemble, just pop the silicon ring into the base, screw on the body (make sure the threads are right and its tight to prevent leaks) pop nipple into neck then screw onto top! I found these much more user friendly than other anti-colic bottles. Even my beloved Born Free that I used for my first son can't stand up to the MAM.<br />-did I mention they have helped the gas issue?  Because that's the most important part for me :)<br />-I like how much this set comes with for the low price, I should note the pacis are 2+ month so they may be a little big for newborns.<br /><br />CONS:<br />-they can leak, most of the time its user error,  note what I said early about watching the threads, I have done it a few times and accidentally dumped half the bottle on me and the baby, but once I figured out what I was doing wrong I've had no more leaks.  If you are super groggy at night, you may want to have some bottles already put together so you don't have to worry about it.<br />- I wouldn't heat liquid in them. My hubby has with no issues,  but I just don't trust it. Its easier for me to reheat the bottle that I pumped in and pour the liquid into these. Besides the wide bottom doesn't fit in some warmers.<br />-the numbers aren't the easiest to read especially if you care about anything less than 2 ounces.  For me, this hasn't been an issue to cause much concern.<br /><br />Overall I love the bottles, they are cute and more functional than I could hope! Amazon does seem to have the best price,  so I intend to purchase extras here",7/15/2013,"happy baby, happy momma!",R3K4ZYIVGDVBLF,N,5,56,54,N
47480660,US,Baby,B008WHMCFE,905342430,pullypalz - the interactive pacifier toy,"Amazing baby item. Our 7-month-old loves it and smiles at his froggy each time he gets into his car seat! He can fully entertain himself swapping the pacifiers back and forth, cooing and laughing. It's wonderful for the car when I cannot be back there with him. It's the handiest product we have ever purchased in five kids!",7/8/2013,Amazing baby product,R34XI9ERSDQ7KI,N,5,14,14,N
42355474,US,Baby,B008WHM1AK,905342430,pullypalz - the interactive pacifier toy,"As soon as my 5 month old daughter sat down with her PullyPal, she immediately knew to reach and grab for her passy. This actually taught her how to put her passy in her mouth. This not only allows her to choose which passy she wants, but also keeps them clean. Thank you for creating PullyPalz and teaching my daughter to retrieve her own passy. This is an excellent developmental teaching tool for all babies! #verydurable #cutetolookat #finemotordevelopment #handeyecoordination #amusthave",6/8/2013,Best Baby Gift,R3PFPKYUW7HYNI,Y,5,13,10,N
51655250,US,Baby,B006PASHMW,578779420,clevamama microwave baby pacifier sterilizer,This is a very useful product for a new mother and would make a great gift.  Every parent needs this in their life to make sure their baby does not get ill.  It is easy to use and seems to do the job.<br />Recommended.,5/7/2013,Convenient and handy,R3HHY092RWCGEJ,N,4,0,0,Y
14177633,US,Baby,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,"I was able to modify this tabby wubbanub onto a first years Gumdrop pacifier. I made it so I can exchange pacifiers once a month, and then while I am exchanging pacifiers, I can also throw it in the laundry!!! I am going to try to put a pic up on top",5/3/2013,Sooo cute,RY09ZKBXS8SOT,Y,5,26,25,N
48119622,US,Baby,B006PASHMW,578779420,clevamama microwave baby pacifier sterilizer,"For the busy, on the go mom who doesn't have time to boil water in the pot to sterilize pacifiers, this is a great, relatively-cheap product. Simply place the blinkies into the turnover, and oola you can sterilize them in the microwave!<br /><br />The product is BPA free, which is a must in my book for all children-related purchases.",4/18/2013,good idea for busy moms,R1BZWKZ3KGRS8X,N,5,0,0,Y
51791250,US,Baby,B001QWQQ04,892851560,pipila portable pacifier sterilizer,My cousin and his wife ended up using this product and absolutely love its ease and convenience. They like that it is small enough to easily fit in a diaper bag and is attractive enough to leave out on the kitchen countertop.,4/17/2013,Convenient,R11KEOKLBHVAW4,N,5,0,0,Y
12313879,US,Baby,B00608LMSK,781955422,safety 1st comfort check pacifier thermometer with pacifier medicine dispenser,"I ordered this a few months ago and put it away, thinking that I would open when I needed it. Well, my daughter was running a high fever the other night, and I opened this up, sanitized it, and TRIED to use it. It doesn't even turn on. I had to drag out the regular digital thermometer that she hates.",3/26/2013,Broken out of the package.,RU2R6KGFIWM52,N,1,11,10,N
